"Sol.ID"	"size"
"Solyc06g062340.3.1"	738
"Solyc06g062350.4.1"	4752
"Solyc06g062360.3.1"	4914
"Solyc06g062370.4.1"	1237
"Solyc06g062375.2.1"	1427
"Solyc06g062380.3.1"	1471
"Solyc06g062400.2.1"	3300
"Solyc06g062430.3.1"	3508
"Solyc06g062440.4.1"	4127
"Solyc06g062450.3.1"	1787
"Solyc06g062460.3.1"	2148
"Solyc06g062480.4.1"	4054
"Solyc06g062490.3.1"	1486
"Solyc06g062500.4.1"	2154
"Solyc06g062510.3.1"	1210
"Solyc06g062530.4.1"	11965
"Solyc06g062540.3.1"	1490
"Solyc06g062550.4.1"	1635
"Solyc06g062560.2.1"	1159
"Solyc06g062570.1.1"	263
"Solyc06g062580.3.1"	6370
"Solyc06g062590.5.1"	3989
"Solyc06g062600.3.1"	4996
"Solyc06g062610.2.1"	2192
"Solyc06g062620.2.1"	1095
"Solyc06g062630.2.1"	509
"Solyc06g062640.1.1"	669
"Solyc06g062650.1.1"	179
"Solyc06g062660.4.1"	12587
"Solyc06g062670.3.1"	3182
"Solyc06g062680.3.1"	4457
"Solyc06g062690.5.1"	4463
"Solyc06g062700.3.1"	2128
"Solyc06g062720.2.1"	1158
"Solyc06g062730.2.1"	1912
"Solyc06g062740.2.1"	1179
"Solyc06g062750.3.1"	3403
"Solyc06g062760.3.1"	3346
"Solyc06g062765.1.1"	1635
"Solyc06g062780.4.1"	6911
"Solyc06g062790.3.1"	7252
"Solyc06g062800.5.1"	3405
"Solyc06g150123.1.1"	134
"Solyc06g062810.1.1"	1298
"Solyc06g062820.4.1"	5065
"Solyc06g062830.4.1"	1980
"Solyc06g062840.4.1"	3130
"Solyc06g062850.3.1"	5469
"Solyc06g062860.4.1"	13657
"Solyc06g062880.2.1"	6202
"Solyc06g062900.4.1"	3011
"Solyc06g062910.2.1"	1085
"Solyc06g062920.3.1"	2194
"Solyc06g062930.1.1"	380
"Solyc06g062940.5.1"	6421
"Solyc06g062950.1.1"	2330
"Solyc06g062960.3.1"	491
"Solyc06g062980.3.1"	2903
"Solyc06g062990.3.1"	1790
"Solyc06g063000.3.1"	5484
"Solyc06g063010.4.1"	10733
"Solyc06g063020.4.1"	3449
"Solyc06g063030.3.1"	5080
"Solyc06g063040.1.1"	1031
"Solyc06g063050.4.1"	4315
"Solyc06g063060.3.1"	1688
"Solyc06g063070.3.1"	2562
"Solyc06g063080.1.1"	797
"Solyc06g150124.2.1"	2297
"Solyc06g063090.4.1"	4452
"Solyc06g063100.3.1"	5719
"Solyc06g063110.3.1"	872
"Solyc06g063120.4.1"	3343
"Solyc06g063130.3.1"	5564
"Solyc06g063140.4.1"	6437
"Solyc06g063150.4.1"	4953
"Solyc06g063160.1.1"	254
"Solyc06g063170.3.1"	3761
"Solyc06g063180.4.1"	3610
"Solyc06g063190.3.1"	3671
"Solyc06g063200.2.1"	3424
"Solyc06g063210.3.1"	3489
"Solyc06g063230.3.1"	4602
"Solyc06g063240.3.1"	4544
"Solyc06g063250.3.1"	6944
"Solyc06g063260.4.1"	12717
"Solyc06g063270.5.1"	17527
"Solyc06g063280.1.1"	785
"Solyc06g063290.3.1"	6440
"Solyc06g063300.4.1"	5517
"Solyc06g063310.2.1"	2632
"Solyc06g063320.3.1"	2275
"Solyc06g063330.3.1"	8034
"Solyc06g063340.3.1"	4484
"Solyc06g150125.1.1"	724
"Solyc06g063360.4.1"	11731
"Solyc06g063350.1.1"	158
"Solyc06g063370.3.1"	2161
"Solyc06g063380.1.1"	1493
"Solyc06g063390.3.1"	994
"Solyc06g063400.3.1"	1121
"Solyc06g063410.4.1"	9915
"Solyc06g063420.5.1"	17876
"Solyc06g063430.2.1"	2795
"Solyc06g064430.1.1"	725
"Solyc06g064440.3.1"	3729
"Solyc06g064450.3.1"	5394
"Solyc06g064460.4.1"	2595
"Solyc06g064470.5.1"	2571
"Solyc06g064490.2.1"	3682
"Solyc06g064500.3.1"	2444
"Solyc06g064510.2.1"	1631
"Solyc06g064520.5.1"	2862
"Solyc06g150126.1.1"	3691
"Solyc06g064530.1.1"	167
"Solyc06g064537.1.1"	1852
"Solyc06g064540.3.1"	907
"Solyc06g064550.3.1"	10293
"Solyc06g064560.4.1"	2866
"Solyc06g064570.3.1"	4551
"Solyc06g064580.2.1"	2357
"Solyc06g064590.3.1"	4425
"Solyc06g064600.1.1"	2539
"Solyc06g064610.1.1"	317
"Solyc06g064620.3.1"	3458
"Solyc06g064630.3.1"	2465
"Solyc06g064640.3.1"	14286
"Solyc06g064650.5.1"	3038
"Solyc06g064660.4.1"	5734
"Solyc06g064670.3.1"	233
"Solyc06g064673.1.1"	584
"Solyc06g064677.1.1"	1792
"Solyc06g064680.1.1"	2285
"Solyc06g064690.3.1"	686
"Solyc06g064700.1.1"	2741
"Solyc06g064710.1.1"	374
"Solyc06g064720.1.1"	2255
"Solyc06g064730.1.1"	2801
"Solyc06g064750.1.1"	2291
"Solyc06g064770.1.1"	173
"Solyc06g064790.1.1"	1387
"Solyc06g064800.3.1"	794
"Solyc06g064810.3.1"	4275
"Solyc06g064820.3.1"	2542
"Solyc06g064830.3.1"	11678
"Solyc06g064840.4.1"	5422
"Solyc06g064850.2.1"	3014
"Solyc06g064860.3.1"	1496
"Solyc06g064870.4.1"	4786
"Solyc06g064880.3.1"	3342
"Solyc06g064890.5.1"	3661
"Solyc06g064900.3.1"	1762
"Solyc06g064910.3.1"	12216
"Solyc06g064930.3.1"	734
"Solyc06g064940.3.1"	2711
"Solyc06g064960.3.1"	1682
"Solyc06g064970.4.1"	1452
"Solyc06g064980.4.1"	2042
"Solyc06g064990.2.1"	1635
"Solyc06g065010.5.1"	2869
"Solyc06g065020.3.1"	4796
"Solyc06g065030.3.1"	4882
"Solyc06g065040.4.1"	4741
"Solyc06g065050.2.1"	1427
"Solyc06g065055.2.1"	1114
"Solyc06g065060.1.1"	1616
"Solyc06g065070.1.1"	1610
"Solyc06g065073.1.1"	701
"Solyc06g065080.1.1"	1280
"Solyc06g065100.3.1"	2045
"Solyc06g065120.1.1"	662
"Solyc06g065130.1.1"	173
"Solyc06g065140.3.1"	928
"Solyc06g065150.1.1"	941
"Solyc06g065160.1.1"	218
"Solyc06g065170.4.1"	5794
"Solyc06g065180.3.1"	3416
"Solyc06g065190.1.1"	977
"Solyc06g065200.4.1"	4390
"Solyc06g065210.4.1"	5739
"Solyc06g065220.1.1"	293
"Solyc06g065230.3.1"	3331
"Solyc06g065240.3.1"	4160
"Solyc06g065255.1.1"	718
"Solyc06g065260.3.1"	3810
"Solyc06g065270.4.1"	4258
"Solyc06g065290.5.1"	4914
"Solyc06g065300.5.1"	2533
"Solyc06g065310.3.1"	4583
"Solyc06g065320.4.1"	5047
"Solyc06g065330.4.1"	5289
"Solyc06g150127.1.1"	1362
"Solyc06g065340.1.1"	674
"Solyc06g065360.3.1"	26667
"Solyc06g065370.3.1"	3287
"Solyc06g065380.4.1"	4123
"Solyc06g065390.5.1"	3231
"Solyc06g065400.3.1"	5699
"Solyc06g065410.3.1"	2192
"Solyc06g065420.2.1"	1577
"Solyc06g065430.3.1"	2053
"Solyc06g065440.1.1"	1055
"Solyc06g065445.1.1"	387
"Solyc06g065450.3.1"	3333
"Solyc06g065460.2.1"	11198
"Solyc06g065470.4.1"	4872
"Solyc06g065480.4.1"	8440
"Solyc06g065490.3.1"	2654
"Solyc06g065500.4.1"	8334
"Solyc06g065510.5.1"	3212
"Solyc06g065520.3.1"	8199
"Solyc06g065530.5.1"	3807
"Solyc06g065540.3.1"	9643
"Solyc06g065550.2.1"	4947
"Solyc06g065560.2.1"	1541
"Solyc06g065570.3.1"	4005
"Solyc06g065580.3.1"	8536
"Solyc06g065600.1.1"	359
"Solyc06g065610.3.1"	4986
"Solyc06g065620.2.1"	9016
"Solyc06g065630.3.1"	2310
"Solyc06g065640.3.1"	11834
"Solyc06g065650.3.1"	7591
"Solyc06g065660.1.1"	977
"Solyc06g065670.4.1"	8148
"Solyc06g065680.3.1"	8608
"Solyc06g065690.3.1"	4172
"Solyc06g065700.3.1"	15782
"Solyc06g065710.3.1"	11714
"Solyc06g065720.1.1"	2705
"Solyc06g065740.5.1"	49538
"Solyc06g065730.3.1"	40837
"Solyc06g065750.1.1"	719
"Solyc06g065760.1.1"	902
"Solyc06g065790.1.1"	1073
"Solyc06g065800.3.1"	3672
"Solyc06g065820.3.1"	1468
"Solyc06g150128.1.1"	2861
"Solyc06g065830.3.1"	2120
"Solyc06g065840.3.1"	14247
"Solyc06g065870.3.1"	3508
"Solyc06g065880.1.1"	351
"Solyc06g065900.4.1"	1218
"Solyc06g065910.3.1"	2386
"Solyc06g065920.4.1"	4817
"Solyc06g065930.5.1"	3887
"Solyc06g065940.5.1"	1018
"Solyc06g065950.4.1"	3267
"Solyc06g065960.1.1"	275
"Solyc06g065970.1.1"	380
"Solyc06g065980.3.1"	3345
"Solyc06g065990.1.1"	671
"Solyc06g066000.3.1"	671
"Solyc06g066010.3.1"	3194
"Solyc06g066020.3.1"	2401
"Solyc06g066030.4.1"	5775
"Solyc06g066040.2.1"	2477
"Solyc06g066050.3.1"	5889
"Solyc06g066060.3.1"	6998
"Solyc06g066065.1.1"	373
"Solyc06g066070.1.1"	1022
"Solyc06g066080.1.1"	1823
"Solyc06g066090.3.1"	11243
"Solyc06g066100.3.1"	3611
"Solyc06g066110.1.1"	452
"Solyc06g066120.3.1"	3214
"Solyc06g066130.1.1"	674
"Solyc06g066140.3.1"	4332
"Solyc06g160900.1.1"	1413
"Solyc06g160100.1.1"	1073
"Solyc06g066160.3.1"	2196
"Solyc06g066180.4.1"	2536
"Solyc06g066190.3.1"	6349
"Solyc06g066200.2.1"	4157
"Solyc06g066210.1.1"	341
"Solyc06g066220.1.1"	185
"Solyc06g066230.4.1"	2257
"Solyc06g066240.5.1"	3866
"Solyc06g066245.1.1"	2378
"Solyc06g084820.2.1"	2678
"Solyc06g084825.1.1"	2041
"Solyc06g066270.1.1"	1576
"Solyc06g066290.3.1"	1054
"Solyc06g066300.1.1"	1451
"Solyc06g066310.3.1"	7768
"Solyc06g066320.3.1"	5137
"Solyc06g066330.3.1"	5439
"Solyc06g066340.5.1"	5729
"Solyc06g066360.3.1"	1456
"Solyc06g066370.5.1"	4555
"Solyc06g066380.1.1"	1325
"Solyc06g066390.3.1"	1744
"Solyc06g066400.3.1"	2300
"Solyc06g066410.3.1"	1293
"Solyc06g066420.5.1"	1252
"Solyc06g066430.3.1"	3096
"Solyc06g066440.3.1"	4679
"Solyc06g066460.3.1"	1130
"Solyc06g066470.4.1"	5174
"Solyc06g066480.1.1"	194
"Solyc06g066490.1.1"	284
"Solyc06g066500.1.1"	443
"Solyc06g066510.1.1"	230
"Solyc06g066520.1.1"	446
"Solyc06g066530.1.1"	575
"Solyc06g066540.1.1"	578
"Solyc06g066550.3.1"	6625
"Solyc06g066560.3.1"	3499
"Solyc06g066570.4.1"	6691
"Solyc06g066580.4.1"	4283
"Solyc06g066590.4.1"	6949
"Solyc06g066600.3.1"	7025
"Solyc06g066610.4.1"	15337
"Solyc06g066620.4.1"	2939
"Solyc06g066630.1.1"	1061
"Solyc06g066640.3.1"	1426
"Solyc06g066650.4.1"	3227
"Solyc06g066660.4.1"	2208
"Solyc06g066670.4.1"	6715
"Solyc06g066680.3.1"	3115
"Solyc06g066690.4.1"	2813
"Solyc06g066700.1.1"	248
"Solyc06g066710.1.1"	314
"Solyc06g066730.3.1"	12342
"Solyc06g066740.3.1"	1352
"Solyc06g066760.3.1"	4799
"Solyc06g066770.1.1"	1103
"Solyc06g066780.3.1"	5056
"Solyc06g066790.3.1"	17652
"Solyc06g066800.2.1"	737
"Solyc06g066810.3.1"	6569
"Solyc06g066820.4.1"	2611
"Solyc06g066830.4.1"	1893
"Solyc06g066840.3.1"	1779
"Solyc06g066850.1.1"	194
"Solyc06g066857.1.1"	1271
"Solyc06g067860.3.1"	1495
"Solyc06g067870.3.1"	2407
"Solyc06g067880.3.1"	2162
"Solyc06g067890.3.1"	6818
"Solyc06g067900.4.1"	730
"Solyc06g067910.3.1"	3415
"Solyc06g067920.3.1"	6438
"Solyc06g067930.2.1"	2854
"Solyc06g067940.4.1"	3295
"Solyc06g067950.3.1"	3251
"Solyc06g067960.3.1"	3683
"Solyc06g067970.3.1"	847
"Solyc06g067980.3.1"	815
"Solyc06g067990.3.1"	8804
"Solyc06g068000.2.1"	643
"Solyc06g068010.3.1"	5264
"Solyc06g068020.1.1"	341
"Solyc06g068030.3.1"	3991
"Solyc06g068040.3.1"	3147
"Solyc06g068050.3.1"	3512
"Solyc06g068055.1.1"	11393
"Solyc06g068070.2.1"	208
"Solyc06g068080.5.1"	3098
"Solyc06g068090.3.1"	4506
"Solyc06g068100.1.1"	889
"Solyc06g068110.3.1"	1138
"Solyc06g068120.4.1"	4885
"Solyc06g068130.3.1"	2847
"Solyc06g068140.3.1"	3043
"Solyc06g068150.3.1"	1469
"Solyc06g068160.3.1"	1684
"Solyc06g068165.1.1"	759
"Solyc06g068170.2.1"	2978
"Solyc06g068180.3.1"	1242
"Solyc06g068190.2.1"	754
"Solyc06g068200.1.1"	2319
"Solyc06g068210.3.1"	2228
"Solyc06g150129.1.1"	1753
"Solyc06g068220.4.1"	6793
"Solyc06g068230.4.1"	10515
"Solyc06g068240.3.1"	4539
"Solyc06g068250.1.1"	206
"Solyc06g068260.3.1"	353
"Solyc06g068270.3.1"	2085
"Solyc06g068280.3.1"	3691
"Solyc06g068290.1.1"	608
"Solyc06g068295.1.1"	264
"Solyc06g068310.1.1"	581
"Solyc06g068320.3.1"	7766
"Solyc06g068330.1.1"	593
"Solyc06g068350.2.1"	1089
"Solyc06g068360.3.1"	905
"Solyc06g068370.3.1"	4456
"Solyc06g068380.4.1"	1860
"Solyc06g068390.1.1"	533
"Solyc06g068400.3.1"	3237
"Solyc06g068410.3.1"	1722
"Solyc06g068420.1.1"	376
"Solyc06g068430.4.1"	10169
"Solyc06g068440.5.1"	2764
"Solyc06g068450.3.1"	1319
"Solyc06g068460.3.1"	1974
"Solyc06g068470.3.1"	3291
"Solyc06g068490.3.1"	5787
"Solyc06g068500.3.1"	2192
"Solyc06g068510.1.1"	1280
"Solyc06g068520.3.1"	1268
"Solyc06g068530.1.1"	224
"Solyc06g068540.3.1"	4840
"Solyc06g068550.5.1"	1973
"Solyc06g068560.3.1"	5411
"Solyc06g068570.5.1"	796
"Solyc06g068580.1.1"	1252
"Solyc06g068590.4.1"	7474
"Solyc06g068600.3.1"	1846
"Solyc06g068605.1.1"	449
"Solyc06g068610.3.1"	1262
"Solyc06g068620.3.1"	854
"Solyc06g068630.5.1"	1897
"Solyc06g160910.1.1"	1321
"Solyc06g068640.3.1"	701
"Solyc06g068650.4.1"	4000
"Solyc06g068660.3.1"	1940
"Solyc06g068670.3.1"	2881
"Solyc06g068680.3.1"	5522
"Solyc06g068690.4.1"	4975
"Solyc06g068700.4.1"	3172
"Solyc06g068710.3.1"	898
"Solyc06g068720.3.1"	6974
"Solyc06g068730.1.1"	2819
"Solyc06g068750.4.1"	5209
"Solyc06g068740.4.1"	3287
"Solyc06g068760.3.1"	3492
"Solyc06g068770.3.1"	3463
"Solyc06g068780.3.1"	4608
"Solyc06g068790.4.1"	1728
"Solyc06g068800.3.1"	2722
"Solyc06g068810.4.1"	2235
"Solyc06g068815.1.1"	691
"Solyc06g068820.3.1"	5381
"Solyc06g068830.2.1"	1195
"Solyc06g068840.3.1"	11180
"Solyc06g068850.4.1"	5820
"Solyc06g068853.1.1"	3786
"Solyc06g068860.3.1"	10244
"Solyc06g068870.3.1"	3484
"Solyc06g068880.3.1"	3489
"Solyc06g068890.1.1"	245
"Solyc06g068900.4.1"	1701
"Solyc06g068910.3.1"	3449
"Solyc06g068920.3.1"	19730
"Solyc06g068930.2.1"	1193
"Solyc06g068940.5.1"	2615
"Solyc06g068950.4.1"	4052
"Solyc06g068960.1.1"	464
"Solyc06g068970.3.1"	2372
"Solyc06g068980.4.1"	9681
"Solyc06g068990.4.1"	6118
"Solyc06g069000.3.1"	2359
"Solyc06g069010.3.1"	2812
"Solyc06g069020.5.1"	12047
"Solyc06g069030.3.1"	2328
"Solyc06g069040.4.1"	1308
"Solyc06g069060.1.1"	152
"Solyc06g069070.1.1"	284
"Solyc06g069080.3.1"	7410
"Solyc06g069090.3.1"	2512
"Solyc06g069100.3.1"	4637
"Solyc06g069110.5.1"	1036
"Solyc06g069120.3.1"	1742
"Solyc06g069130.4.1"	8036
"Solyc06g069135.1.1"	1414
"Solyc06g069150.1.1"	737
"Solyc06g069155.1.1"	1100
"Solyc06g069170.4.1"	2168
"Solyc06g069180.3.1"	8260
"Solyc06g069190.4.1"	4947
"Solyc06g069210.3.1"	12532
"Solyc06g069220.1.1"	1487
"Solyc06g069230.3.1"	7398
"Solyc06g069240.2.1"	1348
"Solyc06g069245.1.1"	3616
"Solyc06g069260.1.1"	461
"Solyc06g069270.1.1"	421
"Solyc06g069280.4.1"	8978
"Solyc06g069290.3.1"	1714
"Solyc06g069300.1.1"	872
"Solyc06g069310.3.1"	4041
"Solyc06g069320.5.1"	3686
"Solyc06g069330.3.1"	4358
"Solyc06g069340.1.1"	473
"Solyc06g069350.3.1"	4122
"Solyc06g069360.3.1"	6640
"Solyc06g069370.4.1"	5048
"Solyc06g069380.4.1"	3710
"Solyc06g150130.1.1"	3069
"Solyc06g069390.4.1"	6063
"Solyc06g069400.4.1"	3165
"Solyc06g069410.3.1"	4951
"Solyc06g069420.3.1"	1547
"Solyc06g069430.3.1"	8194
"Solyc06g069440.3.1"	8516
"Solyc06g069450.4.1"	4401
"Solyc06g069460.3.1"	836
"Solyc06g069470.3.1"	5554
"Solyc06g069480.3.1"	29412
"Solyc06g069490.3.1"	4494
"Solyc06g069500.3.1"	15588
"Solyc06g069510.3.1"	6440
"Solyc06g069520.4.1"	2748
"Solyc06g069530.3.1"	2681
"Solyc06g069540.1.1"	413
"Solyc06g069550.1.1"	1442
"Solyc06g069560.3.1"	1247
"Solyc06g069565.2.1"	3216
"Solyc06g069570.3.1"	4063
"Solyc06g069580.3.1"	5604
"Solyc06g069590.3.1"	1096
"Solyc06g069600.3.1"	2253
"Solyc06g069610.1.1"	3427
"Solyc06g069620.1.1"	1466
"Solyc06g069630.4.1"	5248
"Solyc06g069640.3.1"	815
"Solyc06g069650.4.1"	3735
"Solyc06g069660.2.1"	1838
"Solyc06g069670.4.1"	13095
"Solyc06g069680.1.1"	1004
"Solyc06g069690.4.1"	5958
"Solyc06g069700.4.1"	2686
"Solyc06g069710.3.1"	1242
"Solyc06g069720.4.1"	1014
"Solyc06g069730.3.1"	1194
"Solyc06g069740.1.1"	557
"Solyc06g069760.3.1"	2743
"Solyc06g069770.3.1"	2473
"Solyc06g069780.4.1"	4709
"Solyc06g069790.5.1"	966
"Solyc06g069800.2.1"	775
"Solyc06g069810.1.1"	815
"Solyc06g069820.5.1"	2430
"Solyc06g069850.3.1"	1889
"Solyc06g069870.3.1"	4362
"Solyc06g069880.1.1"	1412
"Solyc06g069890.4.1"	5649
"Solyc06g069900.3.1"	1815
"Solyc06g160920.1.1"	26149
"Solyc06g070900.3.1"	1745
"Solyc06g070910.4.1"	1816
"Solyc06g070920.3.1"	3421
"Solyc06g070930.3.1"	2421
"Solyc06g070940.5.1"	5013
"Solyc06g070950.2.1"	8055
"Solyc06g070960.3.1"	5425
"Solyc06g070970.3.1"	4047
"Solyc06g070980.3.1"	5625
"Solyc06g070990.3.1"	4413
"Solyc06g071000.3.1"	6581
"Solyc06g071010.4.1"	3709
"Solyc06g071020.3.1"	2019
"Solyc06g071030.3.1"	7819
"Solyc06g071040.4.1"	16367
"Solyc06g071050.5.1"	2611
"Solyc06g071060.1.1"	788
"Solyc06g071070.1.1"	785
"Solyc06g071090.3.1"	1438
"Solyc06g071100.4.1"	8099
"Solyc06g071110.3.1"	7130
"Solyc06g071120.3.1"	11823
"Solyc06g071130.3.1"	7490
"Solyc06g071140.3.1"	7090
"Solyc06g071150.4.1"	4540
"Solyc06g071160.3.1"	4159
"Solyc06g071170.5.1"	9943
"Solyc06g071180.3.1"	1606
"Solyc06g071190.5.1"	3386
"Solyc06g071200.3.1"	27698
"Solyc06g071210.3.1"	4083
"Solyc06g071220.1.1"	407
"Solyc06g071230.3.1"	2421
"Solyc06g071240.3.1"	910
"Solyc06g071250.4.1"	9655
"Solyc06g071260.5.1"	2884
"Solyc06g071270.3.1"	3781
"Solyc06g071280.4.1"	3346
"Solyc06g071290.3.1"	5174
"Solyc06g071300.1.1"	392
"Solyc06g071310.4.1"	3460
"Solyc06g071320.3.1"	955
"Solyc06g071330.4.1"	9455
"Solyc06g071335.1.1"	2193
"Solyc06g071340.1.1"	938
"Solyc06g071350.4.1"	6496
"Solyc06g071370.1.1"	470
"Solyc06g071380.3.1"	3275
"Solyc06g071390.3.1"	2472
"Solyc06g071400.3.1"	1564
"Solyc06g071410.3.1"	4116
"Solyc06g071420.3.1"	5355
"Solyc06g071430.3.1"	9240
"Solyc06g071440.5.1"	2582
"Solyc06g071460.3.1"	4751
"Solyc06g071470.4.1"	6766
"Solyc06g160320.1.1"	1545
"Solyc06g071480.3.1"	2004
"Solyc06g071490.3.1"	3407
"Solyc06g071500.3.1"	5148
"Solyc06g071510.3.1"	4993
"Solyc06g071520.1.1"	2109
"Solyc06g071530.5.1"	3261
"Solyc06g071540.3.1"	2185
"Solyc06g071550.3.1"	3881
"Solyc06g071560.3.1"	6595
"Solyc06g071570.3.1"	3508
"Solyc06g071580.3.1"	12866
"Solyc06g071590.3.1"	2280
"Solyc06g071600.3.1"	3221
"Solyc06g071610.3.1"	3094
"Solyc06g071620.3.1"	6505
"Solyc06g071630.2.1"	1505
"Solyc06g071640.3.1"	4883
"Solyc06g071650.3.1"	2432
"Solyc06g071660.4.1"	3511
"Solyc06g071670.1.1"	995
"Solyc06g071680.5.1"	4685
"Solyc06g071690.3.1"	1611
"Solyc06g071700.1.1"	6002
"Solyc06g071710.1.1"	182
"Solyc06g071720.1.1"	446
"Solyc06g071730.3.1"	1791
"Solyc06g071750.3.1"	1220
"Solyc06g071760.1.1"	341
"Solyc06g071770.4.1"	4338
"Solyc06g071780.4.1"	3015
"Solyc06g071790.3.1"	1824
"Solyc06g071800.4.1"	9989
"Solyc06g071810.1.1"	1877
"Solyc06g071820.3.1"	3527
"Solyc06g071830.2.1"	4331
"Solyc06g071840.3.1"	3467
"Solyc06g071850.3.1"	8145
"Solyc06g071860.3.1"	5546
"Solyc06g071870.3.1"	2577
"Solyc06g071880.4.1"	2165
"Solyc06g071890.3.1"	2001
"Solyc06g071900.3.1"	3362
"Solyc06g071910.3.1"	5595
"Solyc06g071920.5.1"	4001
"Solyc06g071930.1.1"	203
"Solyc06g071940.3.1"	1251
"Solyc06g071945.1.1"	184
"Solyc06g071950.3.1"	953
"Solyc06g071960.4.1"	3152
"Solyc06g071970.1.1"	1394
"Solyc06g071980.3.1"	10404
"Solyc06g071990.4.1"	2406
"Solyc06g072000.3.1"	12205
"Solyc06g072010.2.1"	330
"Solyc06g072017.1.1"	1272
"Solyc06g072030.1.1"	179
"Solyc06g072040.1.1"	698
"Solyc06g072050.4.1"	6038
"Solyc06g072060.1.1"	209
"Solyc06g072070.2.1"	209
"Solyc06g072075.1.1"	2134
"Solyc06g072080.3.1"	4889
"Solyc06g072085.1.1"	348
"Solyc06g072090.3.1"	3309
"Solyc06g072100.3.1"	3779
"Solyc06g072110.4.1"	8208
"Solyc06g072120.3.1"	3515
"Solyc06g150131.1.1"	3166
"Solyc06g072140.4.1"	6389
"Solyc06g072145.1.1"	5942
"Solyc06g072160.3.1"	4988
"Solyc06g072170.2.1"	4013
"Solyc06g072180.1.1"	257
"Solyc06g072190.1.1"	188
"Solyc06g072193.2.1"	464
"Solyc06g072200.1.1"	278
"Solyc06g072210.1.1"	584
"Solyc06g160930.1.1"	215
"Solyc06g072220.1.1"	635
"Solyc06g072230.1.1"	602
"Solyc06g072240.1.1"	311
"Solyc06g072250.3.1"	4804
"Solyc06g072253.1.1"	5029
"Solyc00g090430.3.1"	2235
"Solyc06g072257.1.1"	2023
"Solyc06g072270.4.1"	10324
"Solyc06g072280.3.1"	2446
"Solyc06g072290.3.1"	3070
"Solyc06g072300.4.1"	8861
"Solyc06g072310.3.1"	3456
"Solyc06g072320.4.1"	4032
"Solyc06g072330.3.1"	1837
"Solyc06g072340.3.1"	11347
"Solyc06g072350.3.1"	1368
"Solyc06g072360.3.1"	2298
"Solyc06g072370.3.1"	1967
"Solyc06g072380.3.1"	10532
"Solyc06g072385.1.1"	1262
"Solyc06g072400.3.1"	2023
"Solyc06g072420.3.1"	1932
"Solyc06g072430.3.1"	1121
"Solyc06g072440.3.1"	2480
"Solyc06g072450.1.1"	524
"Solyc06g072470.5.1"	3372
"Solyc06g072460.1.1"	1112
"Solyc06g072480.1.1"	1668
"Solyc06g072490.3.1"	2933
"Solyc06g072500.2.1"	3492
"Solyc06g072510.4.1"	2204
"Solyc06g072520.2.1"	2984
"Solyc06g072530.3.1"	1115
"Solyc06g072540.2.1"	325
"Solyc06g072550.3.1"	2441
"Solyc06g072570.5.1"	5044
"Solyc06g072580.3.1"	7651
"Solyc06g072590.4.1"	1683
"Solyc06g072600.3.1"	1928
"Solyc06g072610.3.1"	6570
"Solyc06g072620.4.1"	1910
"Solyc06g072630.4.1"	1726
"Solyc06g072640.1.1"	1460
"Solyc06g072650.1.1"	512
"Solyc06g072660.4.1"	5355
"Solyc06g072670.3.1"	2373
"Solyc06g072680.4.1"	3177
"Solyc06g072690.3.1"	167
"Solyc06g072700.3.1"	2333
"Solyc06g072710.3.1"	5054
"Solyc06g072720.3.1"	3947
"Solyc06g072740.1.1"	953
"Solyc06g072750.3.1"	2995
"Solyc06g072760.4.1"	1805
"Solyc06g072770.3.1"	3942
"Solyc06g072780.2.1"	1372
"Solyc06g072790.3.1"	8641
"Solyc06g072800.4.1"	5739
"Solyc06g072830.5.1"	12476
"Solyc06g072820.3.1"	7190
"Solyc06g072840.3.1"	1069
"Solyc06g072845.1.1"	1970
"Solyc06g072850.1.1"	176
"Solyc06g072860.3.1"	1660
"Solyc06g072870.1.1"	1472
"Solyc06g072880.2.1"	1469
"Solyc06g072890.3.1"	1456
"Solyc06g072900.4.1"	557
"Solyc06g072910.2.1"	1060
"Solyc06g072920.3.1"	1498
"Solyc06g072940.3.1"	1678
"Solyc06g072950.4.1"	7439
"Solyc06g072960.1.1"	5282
"Solyc06g072970.3.1"	2979
"Solyc06g072980.4.1"	3749
"Solyc06g072990.1.1"	344
"Solyc06g073000.4.1"	1386
"Solyc06g073010.3.1"	1506
"Solyc06g073020.3.1"	2433
"Solyc06g073040.2.1"	3709
"Solyc06g073030.3.1"	1992
"Solyc06g073050.2.1"	3895
"Solyc06g073060.3.1"	3810
"Solyc06g073070.2.1"	1108
"Solyc06g073080.4.1"	2958
"Solyc06g073090.3.1"	3875
"Solyc06g073100.4.1"	2053
"Solyc06g073110.3.1"	7756
"Solyc06g073120.4.1"	1009
"Solyc06g073130.4.1"	5353
"Solyc06g073140.2.1"	4528
"Solyc06g073150.3.1"	4849
"Solyc06g073155.2.1"	823
"Solyc06g073160.4.1"	5847
"Solyc06g073165.2.1"	1226
"Solyc06g073170.1.1"	506
"Solyc06g073180.3.1"	3190
"Solyc06g073190.3.1"	2771
"Solyc06g073200.5.1"	4888
"Solyc06g073210.4.1"	3813
"Solyc06g073220.1.1"	452
"Solyc06g073230.4.1"	8304
"Solyc06g073240.3.1"	2007
"Solyc06g073250.1.1"	176
"Solyc06g073260.3.1"	3745
"Solyc06g073270.4.1"	3819
"Solyc06g073280.3.1"	5166
"Solyc06g073290.1.1"	791
